artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
16893,The Civil Wars,1,100,100.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Civil+Wars
16894,Delta Spirit,1,66,66.0,3,90210; gossip girl; indie rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Delta+Spirit
16895,Pinkly Smooth,1,45,45.0,4,blog; masterpiece; semimerda; so-so,eclectic,niche in sample,http://www.last.fm/music/Pinkly+Smooth
16896,Monster,1,302,302.0,0,,eclectic,niche in sample,http://www.last.fm/music/Monster
16897,Caustic,1,1509,1509.0,4,rhythmic noise; power noise; terrorbanana,eclectic,niche in sample,http://www.last.fm/music/Caustic
16898,Vampire Rodents,1,1374,1374.0,0,,eclectic,niche in sample,http://www.last.fm/music/Vampire+Rodents
16899,Ambassador21,1,1352,1352.0,5,breakcore; digital hardcore; electro-industrial; industrial; noise,high-energy; upbeat,niche in sample,http://www.last.fm/music/Ambassador21
16900,Stromkern,1,1275,1275.0,2,futurepop; industrial,upbeat,niche in sample,http://www.last.fm/music/Stromkern
16901,The Pain Machinery,1,1101,1101.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Pain+Machinery
16902,Out Out,1,813,813.0,2,industrial; industrial rock,high-energy,niche in sample,http://www.last.fm/music/Out+Out
16903,Brain Leisure,1,799,799.0,0,,eclectic,niche in sample,http://www.last.fm/music/Brain+Leisure
16904,The Fighting Cocks,1,747,747.0,4,electronic; gypsy; industrial; techno-industrial,upbeat,niche in sample,http://www.last.fm/music/The+Fighting+Cocks
16905,DeathBoy,1,660,660.0,0,,eclectic,niche in sample,http://www.last.fm/music/DeathBoy
16906,Cyanotic,1,609,609.0,5,ebm; industrial; industrial metal; industrial rock,high-energy,niche in sample,http://www.last.fm/music/Cyanotic
16907,Steril,1,601,601.0,0,,eclectic,niche in sample,http://www.last.fm/music/Steril
16908,Psychopomps,1,600,600.0,4,coldwave; electro - industrial; industrial; industrial rock,high-energy; upbeat,niche in sample,http://www.last.fm/music/Psychopomps
16909,Disharmony,1,600,600.0,4,dark electro; electronic; idm; industrial,upbeat; dark,niche in sample,http://www.last.fm/music/Disharmony
16910,genCAB,1,597,597.0,7,brilliant; electronic; favourites; friends; idm; industrial; melancholy,upbeat,niche in sample,http://www.last.fm/music/genCAB
16911,Flesh Field,1,573,573.0,5,ebm; industrial; dark electro,upbeat; dark,niche in sample,http://www.last.fm/music/Flesh+Field
16912,CTRLer,1,573,573.0,0,,eclectic,niche in sample,http://www.last.fm/music/CTRLer
16913,Run Level Zero,1,528,528.0,4,ebm; industrial,eclectic,niche in sample,http://www.last.fm/music/Run+Level+Zero
16914,Chrysalide,1,487,487.0,0,,eclectic,niche in sample,http://www.last.fm/music/Chrysalide
16915,Nevilton,1,414,414.0,14,brasil; brazilian; cool; dance around your bedroom; melodramatic popular song; mpb; music for your ears; musica brasileira; parana; paranaense,upbeat,niche in sample,http://www.last.fm/music/Nevilton
16916,Fondo Flamenco,1,394,394.0,2,flamenco; rumba,eclectic,niche in sample,http://www.last.fm/music/Fondo+Flamenco
16917,Harel Skaat,1,154,154.0,4,ballad; folk; israeli; pop,upbeat; story-driven,niche in sample,http://www.last.fm/music/Harel+Skaat
16918,Casely,1,102,102.0,1,f4nt4stic,eclectic,niche in sample,http://www.last.fm/music/Casely
16919,Michael Paynter,1,173,173.0,3,australian; man vocalist; pop rock,high-energy; upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Michael+Paynter
16920,Jessica & Lisa,2,174,87.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jessica%2B%2526%2BLisa
16921,Lisa & Jessica,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Lisa%2B%2526%2BJessica
16922,Pequena Sereia (Remix),1,11,11.0,0,,eclectic,niche in sample,http://www.last.fm/music/Pequena+Sereia+%28Remix%29
16923,78violet,2,59,29.5,21,78violet; aj; aly; aly and aj; amazing; amazing lyrics; awesome; band; catchy; cool,eclectic,niche in sample,http://www.last.fm/music/78violet
16924,The Dead Cool Dropouts,1,8,8.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Dead+Cool+Dropouts
16925,Drew Seeley & Selena Gomez,1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/Drew%2BSeeley%2B%2526%2BSelena%2BGomez
16926,"Cast of ""Sonny With a Chance""",1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/Cast+of+%22Sonny+With+a+Chance%22
16927,Ashley Tisdale & Lucas Grabeel,1,3,3.0,2,just makes you feel good; love at first listen,eclectic,niche in sample,http://www.last.fm/music/Ashley%2BTisdale%2B%2526%2BLucas%2BGrabeel
16928,Demi Lovato ft SWAC cast,1,3,3.0,0,,eclectic,niche in sample,http://www.last.fm/music/Demi+Lovato+ft+SWAC+cast
16929,Huckapoo,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Huckapoo
16930,Ryan and Sharpay,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ryan+and+Sharpay
16931,Hannah Montana and Miley Cyrus,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hannah+Montana+and+Miley+Cyrus
16932,Demi Lovato-MuSiCaCeNtRaL.CoM & ReLoADeD69.NeT,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/Demi%2BLovato-MuSiCaCeNtRaL.CoM%2B%2526%2BReLoADeD69.NeT
16933,the veronicas,1,2,2.0,0,,eclectic,niche in sample,http://www.last.fm/music/the+veronicas%EE%A0%80
16934,Light Asylum,1,47,47.0,0,,eclectic,niche in sample,http://www.last.fm/music/Light+Asylum
16935,Гренки,1,44,44.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%93%D1%80%D0%B5%D0%BD%D0%BA%D0%B8
16936,phantom icicles,1,38,38.0,0,,eclectic,niche in sample,http://www.last.fm/music/phantom+icicles
16937,Ehron Vonallen,1,34,34.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ehron+Vonallen
16938,The Roy Shukers,1,35,35.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Roy+Shukers
16939,Dave Barnes,1,17,17.0,0,,eclectic,niche in sample,http://www.last.fm/music/Dave+Barnes
16940,Beecher,1,9,9.0,2,hardcore; mathcore,high-energy,niche in sample,http://www.last.fm/music/Beecher
16947,Witchfinder General,1,299,299.0,5,doom metal; 80s; anti-witch house; heavy metal,high-energy; upbeat; dark,niche in sample,http://www.last.fm/music/Witchfinder+General
16948,Riblja Corba,1,250,250.0,0,,eclectic,niche in sample,http://www.last.fm/music/Riblja+Corba
16949,Saint Vitus,1,151,151.0,12,doom metal; 80s; heavy metal; stoner rock; friends; metal; usa,high-energy; dark,niche in sample,http://www.last.fm/music/Saint+Vitus
16950,Tony Iommi,2,199,99.5,10,heavy metal; hard rock; classic rock; metal; progressive rock; rock; shock rock,high-energy,niche in sample,http://www.last.fm/music/Tony+Iommi
16951,Battleheart,1,89,89.0,0,,eclectic,niche in sample,http://www.last.fm/music/Battleheart
16952,Dar Williams,2,1846,923.0,6,2003; acoustic; female vocalists; folk; singer-songwriter; wicked women,story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Dar+Williams
16953,Rich Mullins,1,587,587.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rich+Mullins
16954,Hagood Hardy,1,381,381.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hagood+Hardy
16955,Agnes Milewski,1,321,321.0,0,,eclectic,niche in sample,http://www.last.fm/music/Agnes+Milewski
16956,Marco Beltrami,1,236,236.0,6,soundtrack; film music composer; instrumental; jean marc toma,cinematic,niche in sample,http://www.last.fm/music/Marco+Beltrami
16957,Christophe Beck,1,233,233.0,2,buffy; the best classical opera and film scores,cinematic,niche in sample,http://www.last.fm/music/Christophe+Beck
16958,original score,1,179,179.0,0,,eclectic,niche in sample,http://www.last.fm/music/original+score
16959,Bill Whelan,1,172,172.0,0,,eclectic,niche in sample,http://www.last.fm/music/Bill+Whelan
16960,Drained Scorn,1,393,393.0,0,,eclectic,niche in sample,http://www.last.fm/music/Drained+Scorn
16961,Umbra et Imago,1,210,210.0,3,darkwave; gothic; gothic metal,high-energy; dark,niche in sample,http://www.last.fm/music/Umbra+et+Imago
16962,Mekrokiev,1,156,156.0,0,,eclectic,niche in sample,http://www.last.fm/music/Mekrokiev
16963,CODE NAME: K1LL,1,142,142.0,2,american; dark electro,upbeat; dark,niche in sample,http://www.last.fm/music/CODE+NAME%3A+K1LL
16964,neurotoxxik,1,138,138.0,5,ebm; electro-industrial; industrial; noise; sexy,upbeat,niche in sample,http://www.last.fm/music/neurotoxxik
16965,yade,1,137,137.0,2,dark electro,upbeat; dark,niche in sample,http://www.last.fm/music/yade
16966,Untoten vs. Soko Friedhof,1,135,135.0,0,,eclectic,niche in sample,http://www.last.fm/music/Untoten+vs.+Soko+Friedhof
16967,Frightdoll,1,120,120.0,0,,eclectic,niche in sample,http://www.last.fm/music/Frightdoll
16968,Opera Multi Steel,1,118,118.0,0,,eclectic,niche in sample,http://www.last.fm/music/Opera+Multi+Steel
16969,Enchained Souls,1,117,117.0,0,,eclectic,niche in sample,http://www.last.fm/music/Enchained+Souls
16970,Aesma Daeva,2,123,61.5,0,,eclectic,niche in sample,http://www.last.fm/music/Aesma+Daeva
16971,AKADO,1,110,110.0,9,industrial; russian; alternative; industrial metal; nu metal; russian alternative; visual kei,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/AKADO
16972,Sleetgrout,1,107,107.0,2,dark electro; russian,upbeat; dark,niche in sample,http://www.last.fm/music/Sleetgrout
16973,Inline.seX.Terror,1,100,100.0,5,dark electro; ebm; electronic; industrial,upbeat; dark,niche in sample,http://www.last.fm/music/Inline.seX.Terror
16974,Skyhooks,1,224,224.0,0,,eclectic,niche in sample,http://www.last.fm/music/Skyhooks
16975,"Alec ""acker dacker"" Whitehead feat. Kimmy ""wigga wigga lego stegasaurus dim simmer"" Hale",1,117,117.0,0,,eclectic,niche in sample,http://www.last.fm/music/Alec+%22acker+dacker%22+Whitehead+feat.+Kimmy+%22wigga+wigga+lego+stegasaurus+dim+simmer%22+Hale
16976,Electro Rockerz,1,99,99.0,0,,eclectic,niche in sample,http://www.last.fm/music/Electro+Rockerz
16995,Kottonmouth Kings,1,67,67.0,3,alternative; hip-hop; rap,indie/alternative; beat-focused,niche in sample,http://www.last.fm/music/Kottonmouth+Kings
17007,Ariane Moffatt,1,198,198.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ariane+Moffatt
17008,Brian May,1,679,679.0,11,rock; 1992; 60s; 70s; big hair; brian hands; british; guitar solo; mellow,high-energy,niche in sample,http://www.last.fm/music/Brian+May
17009,Stampede,1,160,160.0,2,heavy metal; nwobhm,high-energy,niche in sample,http://www.last.fm/music/Stampede
17010,Neil Patrick Harris,1,201,201.0,4,awesome; epic; godlike people of awesomeness; legendary,eclectic,niche in sample,http://www.last.fm/music/Neil+Patrick+Harris
17011,Transmitters,1,162,162.0,2,farout; well cool,eclectic,niche in sample,http://www.last.fm/music/Transmitters
17012,loungeclash,1,63,63.0,0,,eclectic,niche in sample,http://www.last.fm/music/loungeclash
17013,Loop Guru,1,58,58.0,2,ambient; favorite artist,chill,niche in sample,http://www.last.fm/music/Loop+Guru
17014,Slipper,1,32,32.0,1,dig it,eclectic,niche in sample,http://www.last.fm/music/Slipper
17015,Tivoli Symphony Orchestra,1,29,29.0,0,,eclectic,niche in sample,http://www.last.fm/music/Tivoli+Symphony+Orchestra
17016,A Kid Hereafter,1,28,28.0,0,,eclectic,niche in sample,http://www.last.fm/music/A+Kid+Hereafter
17017,Klaus Lynggaard,1,28,28.0,0,,eclectic,niche in sample,http://www.last.fm/music/Klaus+Lynggaard
17018,isam b,1,27,27.0,0,,eclectic,niche in sample,http://www.last.fm/music/isam+b
17019,Spok Frevo Orquestra,1,25,25.0,0,,eclectic,niche in sample,http://www.last.fm/music/Spok+Frevo+Orquestra
17020,Erik Levander,1,24,24.0,0,,eclectic,niche in sample,http://www.last.fm/music/Erik+Levander
17021,Tumi and the Volume,1,23,23.0,0,,eclectic,niche in sample,http://www.last.fm/music/Tumi+and+the+Volume
17022,18th Dye,1,22,22.0,0,,eclectic,niche in sample,http://www.last.fm/music/18th+Dye
17023,Choir of Young Believers,1,22,22.0,2,90210; folk,story-driven,niche in sample,http://www.last.fm/music/Choir+of+Young+Believers
17024,beta satan,1,21,21.0,0,,eclectic,niche in sample,http://www.last.fm/music/beta+satan
17025,Maria Timm,1,21,21.0,0,,eclectic,niche in sample,http://www.last.fm/music/Maria+Timm
17026,Jomi Massage,1,20,20.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jomi+Massage
17027,Fred Nukes,1,19,19.0,0,,eclectic,niche in sample,http://www.last.fm/music/Fred+Nukes
17028,Kirsten Ketsjer,1,19,19.0,0,,eclectic,niche in sample,http://www.last.fm/music/Kirsten+Ketsjer
17029,Campbell Brothers,1,17,17.0,0,,eclectic,niche in sample,http://www.last.fm/music/Campbell+Brothers
17030,Telmary,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Telmary
17031,Sleep with all your friends,1,16,16.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sleep+with+all+your+friends
17032,Thaw,1,15,15.0,0,,eclectic,niche in sample,http://www.last.fm/music/Thaw
17033,Boom Clap Bachelors,1,12,12.0,0,,eclectic,niche in sample,http://www.last.fm/music/Boom+Clap+Bachelors
17034,Lucy Love,1,12,12.0,0,,eclectic,niche in sample,http://www.last.fm/music/Lucy+Love
17035,The Brazierlights In The Window,1,11,11.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Brazierlights+In+The+Window
17036,Ian Ion,1,10,10.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ian+Ion
17037,Canon Blue,1,9,9.0,0,,eclectic,niche in sample,http://www.last.fm/music/Canon+Blue
17038,Lodekka,1,9,9.0,0,,eclectic,niche in sample,http://www.last.fm/music/Lodekka
17039,BadboE,1,9,9.0,0,,eclectic,niche in sample,http://www.last.fm/music/BadboE
17040,Various Production,1,8,8.0,0,,eclectic,niche in sample,http://www.last.fm/music/Various+Production
17041,Boy Better Know,1,8,8.0,1,grime,eclectic,niche in sample,http://www.last.fm/music/Boy+Better+Know
17042,BOGULTA,1,8,8.0,0,,eclectic,niche in sample,http://www.last.fm/music/BOGULTA
17043,Jah Wobble & Temple of Sound,1,7,7.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jah%2BWobble%2B%2526%2BTemple%2Bof%2BSound
17044,The Pop Group,1,6,6.0,4,post-punk; experimental,high-energy,niche in sample,http://www.last.fm/music/The+Pop+Group
17045,Metamatics,1,5,5.0,7,idm; electronic; electronica; experimental; indie electronic,upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Metamatics
17046,Zeb,1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/Zeb
17047,Misel Quitno,1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/Misel+Quitno
17048,Waldeck,2,318,159.0,16,downtempo; trip-hop; chillout; lounge; approfondire; chill out; electronic; favorite artist; trip hop,upbeat; chill; beat-focused,niche in sample,http://www.last.fm/music/Waldeck
17049,Dub Syndicate,1,4,4.0,2,dub,eclectic,niche in sample,http://www.last.fm/music/Dub+Syndicate
17050,African Head Charge,1,4,4.0,2,dub,eclectic,niche in sample,http://www.last.fm/music/African+Head+Charge
17051,Baby Mammoth,1,4,4.0,2,downtempo; electronic,upbeat; chill,niche in sample,http://www.last.fm/music/Baby+Mammoth
17052,Alice Coltrane,1,4,4.0,1,my angular favourites,eclectic,niche in sample,http://www.last.fm/music/Alice+Coltrane
17053,The Scaramanga Six,1,836,836.0,6,alternative; alternative rock; noise rock; pop rock; post-punk; witty,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/The+Scaramanga+Six
17054,June Tabor,1,743,743.0,7,folk; british folk; contemporary folk; female vocalists; folk rock,high-energy; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/June+Tabor
17055,Richard Thompson,1,633,633.0,11,folk; cover; 2 meter sessies; acoustic; best songs of the 00s; covers; folk rock; rock,high-energy; story-driven,niche in sample,http://www.last.fm/music/Richard+Thompson
17056,Napoleon IIIrd,1,580,580.0,3,diy; pop; singer-songwriter,upbeat; story-driven,niche in sample,http://www.last.fm/music/Napoleon+IIIrd
17057,Vessels,1,531,531.0,5,post-rock; electronic; experimental; math rock,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Vessels
17058,Juxtaposition,1,503,503.0,6,alternative; british; guitar band; independent; indie rock; leeds,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Juxtaposition
17059,Man Aubergine,1,459,459.0,1,diy,eclectic,niche in sample,http://www.last.fm/music/Man+Aubergine
17060,Benjamin Wetherill,1,452,452.0,1,folk,story-driven,niche in sample,http://www.last.fm/music/Benjamin+Wetherill
17061,Sleepingdog,1,428,428.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sleepingdog
17062,blah blah tin,1,403,403.0,5,diy; experimental; political; the fall; witty,eclectic,niche in sample,http://www.last.fm/music/blah+blah+tin
17063,I Concur,1,401,401.0,4,independent; leeds; post-punk; west yorkshire,high-energy,niche in sample,http://www.last.fm/music/I+Concur
17064,Quack Quack,1,384,384.0,2,diy; electronica,upbeat,niche in sample,http://www.last.fm/music/Quack+Quack
17065,Oysterband,1,354,354.0,1,folk,story-driven,niche in sample,http://www.last.fm/music/Oysterband
17066,Instant Species,1,346,346.0,0,,eclectic,niche in sample,http://www.last.fm/music/Instant+Species
17067,A Hawk and a Hacksaw,2,792,396.0,13,folk; acoustic; american; arkadi; chillout; freak folk; indie folk; instrumental; lo-fi; new weird america,story-driven; chill; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/A+Hawk+and+a+Hacksaw
17068,Essie Jain,1,330,330.0,0,,eclectic,niche in sample,http://www.last.fm/music/Essie+Jain
17069,Pifco,1,321,321.0,2,alternative; diy,indie/alternative,niche in sample,http://www.last.fm/music/Pifco
17070,Random Number,1,317,317.0,2,electronic; electronica,upbeat,niche in sample,http://www.last.fm/music/Random+Number
17071,Galitza,1,315,315.0,0,,eclectic,niche in sample,http://www.last.fm/music/Galitza
17072,Nic Jones,1,309,309.0,0,,eclectic,niche in sample,http://www.last.fm/music/Nic+Jones
17073,Samsa,1,306,306.0,3,british; indie rock; west yorkshire,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/Samsa
17074,Chacda,1,305,305.0,0,,eclectic,niche in sample,http://www.last.fm/music/Chacda
17077,Dolly Rockers,1,306,306.0,8,bitch; british; drunk; electro girls; electronic; girl groups; polecane; pop,upbeat,niche in sample,http://www.last.fm/music/Dolly+Rockers
17078,Ode à l'Acadie,1,295,295.0,5,00s; canadian; cover; mixed vocals; seen live,vocal-forward,niche in sample,http://www.last.fm/music/Ode+%C3%A0+l%27Acadie
17079,Michel Legrand,1,262,262.0,1,berep shows the love,eclectic,niche in sample,http://www.last.fm/music/Michel+Legrand
17080,Haylie Duff,1,1,1.0,3,great memories with my geeem; someone in my family is famous; soundtrack,cinematic,niche in sample,http://www.last.fm/music/Haylie+Duff
17081,Enrique Guzmán,1,1315,1315.0,1,depre,eclectic,niche in sample,http://www.last.fm/music/Enrique+Guzm%C3%A1n
17082,Angélica María,1,558,558.0,3,latin; latino; romantica,eclectic,niche in sample,http://www.last.fm/music/Ang%C3%A9lica+Mar%C3%ADa
17083,La Bien Querida,1,539,539.0,1,dedicadas,eclectic,niche in sample,http://www.last.fm/music/La+Bien+Querida
17084,OBK,1,432,432.0,6,spanish; ballad; male; pop; synthpop,upbeat,niche in sample,http://www.last.fm/music/OBK
17085,Los Locos del Ritmo,1,332,332.0,0,,eclectic,niche in sample,http://www.last.fm/music/Los+Locos+del+Ritmo
17086,Sarah Brightman/London Symphony Orchestra,1,314,314.0,0,,eclectic,niche in sample,http://www.last.fm/music/Sarah%2BBrightman%252FLondon%2BSymphony%2BOrchestra
17087,Sandoval,1,310,310.0,3,corta venas; depre; latin,eclectic,niche in sample,http://www.last.fm/music/Sandoval
17088,Monna Bell,1,293,293.0,0,,eclectic,niche in sample,http://www.last.fm/music/Monna+Bell
17089,Leonardo de Lozanne,1,279,279.0,0,,eclectic,niche in sample,http://www.last.fm/music/Leonardo+de+Lozanne
17090,Los Cinco Latinos,1,157,157.0,0,,eclectic,niche in sample,http://www.last.fm/music/Los+Cinco+Latinos
17091,Jucifer,1,374,374.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jucifer
17092,AiDS-3D,1,369,369.0,3,drag; witch house; zombie rave,upbeat,niche in sample,http://www.last.fm/music/AiDS-3D
17093,Kisses,2,317,158.5,1,balearic pop,upbeat,niche in sample,http://www.last.fm/music/Kisses
17094,Cursed,2,2278,1139.0,1,hardcore,high-energy,niche in sample,http://www.last.fm/music/Cursed
17095,محمد منير,1,402,402.0,5,ilahi; nasheed; ottoman; sufi; world,eclectic,niche in sample,http://www.last.fm/music/%D9%85%D8%AD%D9%85%D8%AF+%D9%85%D9%86%D9%8A%D8%B1
17096,Hasan Dursun,1,319,319.0,5,ilahi; nasheed; ottoman; sufi; zikirli,eclectic,niche in sample,http://www.last.fm/music/Hasan+Dursun
17097,Abu Ali,1,260,260.0,0,,eclectic,niche in sample,http://www.last.fm/music/Abu+Ali
17098,ميس شلش,1,257,257.0,8,ilahi; nasheed; ottoman; palestine; rahmanin bulbulleri; sufi; turkish; world,eclectic,niche in sample,http://www.last.fm/music/%D9%85%D9%8A%D8%B3+%D8%B4%D9%84%D8%B4
17099,Grup Yeniçağ,1,226,226.0,0,,eclectic,niche in sample,http://www.last.fm/music/Grup+Yeni%C3%A7a%C4%9F
17100,Imad Al-Sharif,1,224,224.0,7,ilahi; jihad; jihad song; jihad songs; nasheed; ottoman; turkish,eclectic,niche in sample,http://www.last.fm/music/Imad+Al-Sharif
17101,Talib al-Habib,1,216,216.0,0,,eclectic,niche in sample,http://www.last.fm/music/Talib+al-Habib
17102,Abu Ali & Abu Abdul Maalik,1,183,183.0,5,ilahi; jihad; jihad song; jihad songs; nasheed,eclectic,niche in sample,http://www.last.fm/music/Abu%2BAli%2B%2526%2BAbu%2BAbdul%2BMaalik
17103,SufiTrance,1,147,147.0,7,dream trance; electronic; electroturca; progressive psytrance; psytrance; spiritual trance; trance,upbeat,niche in sample,http://www.last.fm/music/SufiTrance
17104,Ibrahim Jibreen,1,140,140.0,1,malaysia idol,eclectic,niche in sample,http://www.last.fm/music/Ibrahim+Jibreen
17105,Houria Aïchi,1,134,134.0,7,folk; islamic; nasheed; ottoman; ottoman traditional; sufi; traditional,story-driven,niche in sample,http://www.last.fm/music/Houria+A%C3%AFchi
17106,grup genç,1,130,130.0,4,jihad; jihad song; nasheed; palestine,eclectic,niche in sample,http://www.last.fm/music/grup+gen%C3%A7
17107,Ahmet Çalışır,1,121,121.0,1,malaysia idol,eclectic,niche in sample,http://www.last.fm/music/Ahmet+%C3%87al%C4%B1%C5%9F%C4%B1r
17108,Yusuf Islam,1,117,117.0,2,muslim; singer-songwriter,story-driven,niche in sample,http://www.last.fm/music/Yusuf+Islam
17109,Osman Murat Tuğsuz,1,116,116.0,17,atmospheric; chill; chill out; dream trance; electronic; electronica; ethereal; ethnic; experimental; folk,upbeat; story-driven; chill,niche in sample,http://www.last.fm/music/Osman+Murat+Tu%C4%9Fsuz
17110,Shabnam Majid,1,115,115.0,5,ghazal; naat; pakistan; sufi; world,eclectic,niche in sample,http://www.last.fm/music/Shabnam+Majid
17111,Mustafa Demirci & Murat Necipoğlu,1,113,113.0,8,enshaad; ilahi; mehter; nasheed; ottoman; ottoman military band; sufi; world,eclectic,niche in sample,http://www.last.fm/music/Mustafa%2BDemirci%2B%2526%2BMurat%2BNecipo%25C4%259Flu
17112,DEBU,1,112,112.0,3,english; nasheed; sufi,eclectic,niche in sample,http://www.last.fm/music/DEBU
17113,Maher Zain,1,112,112.0,1,nasheed,eclectic,niche in sample,http://www.last.fm/music/Maher+Zain
17114,Al-Aseef,1,107,107.0,7,ilahi; jihad; jihad song; nasheed; ottoman; sufi; world,eclectic,niche in sample,http://www.last.fm/music/Al-Aseef
17115,Hussein al A'dhami,1,102,102.0,1,ottoman art,eclectic,niche in sample,http://www.last.fm/music/Hussein+al+A%27dhami
17116,حسين الاعظمي,1,100,100.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D8%AD%D8%B3%D9%8A%D9%86+%D8%A7%D9%84%D8%A7%D8%B9%D8%B8%D9%85%D9%8A
17117,Abdullah Rolle,1,96,96.0,5,ilahi; nasheed; ottoman; sufi; world,eclectic,niche in sample,http://www.last.fm/music/Abdullah+Rolle
17118,Irfan Makki,1,93,93.0,5,ilahi; nasheed; ottoman; sufi; world,eclectic,niche in sample,http://www.last.fm/music/Irfan+Makki
17119,Shaam,1,91,91.0,6,ilahi; nasheed; ottoman; sufi; traditional; world,eclectic,niche in sample,http://www.last.fm/music/Shaam
17120,Nass Marrakech,2,195,97.5,30,world music; africa; alger; algeria; amazigh; ambient; arabica; berber; desert; electro,upbeat; chill,niche in sample,http://www.last.fm/music/Nass+Marrakech
17121,Djelimady Tounkara,1,90,90.0,2,acoustic guitar; mali,story-driven,niche in sample,http://www.last.fm/music/Djelimady+Tounkara
17122,بوب مارلي,1,90,90.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D8%A8%D9%88%D8%A8+%D9%85%D8%A7%D8%B1%D9%84%D9%8A
17123,Firqat al-Isra,1,89,89.0,1,nasheed,eclectic,niche in sample,http://www.last.fm/music/Firqat+al-Isra
17124,Ottoman Military Band,1,88,88.0,3,jihad; jihad songs; traditional,eclectic,niche in sample,http://www.last.fm/music/Ottoman+Military+Band
17125,Sajid Raza Qadri,1,83,83.0,8,ghazal; ilahi; nasheed; ottoman; pakistan; palestine; sufi; traditional,eclectic,niche in sample,http://www.last.fm/music/Sajid+Raza+Qadri
17126,Hadiqa Kiani,1,82,82.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hadiqa+Kiani
17127,Nusrat Fateh Ali Khan & Party,1,81,81.0,2,ethnic; sufi,eclectic,niche in sample,http://www.last.fm/music/Nusrat%2BFateh%2BAli%2BKhan%2B%2526%2BParty
17128,Sultan Selim III,1,81,81.0,6,ottoman; ottoman art; ottoman classical; sufi; turkish; turkish classical,cinematic,niche in sample,http://www.last.fm/music/Sultan+Selim+III
17129,Noor,1,80,80.0,0,,eclectic,niche in sample,http://www.last.fm/music/Noor
17130,Ali Farka Touré and Ry Cooder,1,80,80.0,4,blues; ethnic; folk; west african,story-driven; groove-led,niche in sample,http://www.last.fm/music/Ali+Farka+Tour%C3%A9+and+Ry+Cooder
17131,Ali Ufki,1,80,80.0,4,ottoman art; ottoman classical; sufi; turkish classical,cinematic,niche in sample,http://www.last.fm/music/Ali+Ufki
17132,Serkan Süleymaniye,1,80,80.0,28,ambient; instrumental; world; acoustic; chillout; eclectic; electroturca; flute; flutes; free indir indir,upbeat; story-driven; chill; cinematic,niche in sample,http://www.last.fm/music/Serkan+S%C3%BCleymaniye
17133,Habib Koité,1,79,79.0,7,acoustic guitar; african; male vocalists; mali; west africa; west african; world folk,story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Habib+Koit%C3%A9
17134,عماد الشريف,1,78,78.0,1,united arab emirates,eclectic,niche in sample,http://www.last.fm/music/%D8%B9%D9%85%D8%A7%D8%AF+%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D9%81
17135,Turkish Military Band,1,76,76.0,5,mehter; military march; ottoman; ottoman military band; ottoman traditional,eclectic,niche in sample,http://www.last.fm/music/Turkish+Military+Band
