movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
132454,Girltrash: All Night Long (2014),Girltrash: All Night Long,2014,Comedy; Crime; Drama,3.50,1,0,,funny; character-driven; tense,https://movielens.org/movies/132454
132462,Sword of Vengeance (2014),Sword of Vengeance,2014,Action; Adventure; Drama,1.00,1,0,,character-driven,https://movielens.org/movies/132462
132488,Lovesick (2014),Lovesick,2014,Comedy; Romance,2.00,1,0,,funny; romantic,https://movielens.org/movies/132488
132496,Danny Collins (2015),Danny Collins,2015,Comedy; Drama,4.50,1,0,,funny; character-driven,https://movielens.org/movies/132496
132584,The Even Stevens Movie (2003),The Even Stevens Movie,2003,Children; Comedy,3.50,1,0,,funny; family-friendly,https://movielens.org/movies/132584
132618,Kite (2014),Kite,2014,Action; Crime; Drama; Mystery; Thriller,1.50,1,0,,character-driven; tense,https://movielens.org/movies/132618
132660,Man Up (2015),Man Up,2015,Comedy; Romance,3.75,2,0,,funny; romantic,https://movielens.org/movies/132660
132796,San Andreas (2015),San Andreas,2015,Action; Drama; Thriller,1.88,4,0,,character-driven; tense,https://movielens.org/movies/132796
132800,Welcome to Me (2014),Welcome to Me,2014,Comedy; Drama,3.00,2,0,,funny; character-driven,https://movielens.org/movies/132800
132888,Comedy Central Roast of James Franco (2013),Comedy Central Roast of James Franco,2013,Comedy,3.00,1,0,,funny,https://movielens.org/movies/132888
133115,We Could Be King (2014),We Could Be King,2014,Documentary,4.00,1,0,,real-world,https://movielens.org/movies/133115
133195,Hitman: Agent 47 (2015),Hitman: Agent 47,2015,Action; Crime; Thriller,1.50,1,0,,tense,https://movielens.org/movies/133195
133217,B/W (2015),B/W,2015,Comedy; Crime; Sci-Fi,3.50,1,0,,funny; tense; imaginative,https://movielens.org/movies/133217
133281,Ricki and the Flash (2015),Ricki and the Flash,2015,Comedy; Drama,2.00,1,0,,funny; character-driven,https://movielens.org/movies/133281
133365,Partisan (2015),Partisan,2015,Drama; Thriller,2.00,1,0,,character-driven; tense,https://movielens.org/movies/133365
133377,Infini (2015),Infini,2015,Horror; Sci-Fi; Thriller,1.50,1,0,,tense; imaginative; dark,https://movielens.org/movies/133377
133419,Pitch Perfect 2 (2015),Pitch Perfect 2,2015,Comedy,3.44,9,0,,funny,https://movielens.org/movies/133419
133545,Just Before I Go (2014),Just Before I Go,2014,Comedy; Drama,1.00,1,0,,funny; character-driven,https://movielens.org/movies/133545
133645,Carol (2015),Carol,2015,Drama; Romance,4.00,1,0,,character-driven; romantic,https://movielens.org/movies/133645
133712,Office Romance (1977),Office Romance,1977,Comedy; Romance,3.75,2,0,,funny; romantic,https://movielens.org/movies/133712
133716,Bootleggers (1961),Bootleggers,1961,Comedy; Crime,4.50,1,0,,funny; tense,https://movielens.org/movies/133716
133771,The Lobster (2015),The Lobster,2015,Comedy; Romance; Sci-Fi,4.00,7,0,,funny; romantic; imaginative,https://movielens.org/movies/133771
133780,Güeros (2014),Güeros,2014,Comedy; Drama,3.00,1,0,,funny; character-driven,https://movielens.org/movies/133780
133782,Maggie (2015),Maggie,2015,Drama; Horror; Thriller,2.00,1,0,,character-driven; tense; dark,https://movielens.org/movies/133782
133798,Hot Pursuit (2015),Hot Pursuit,2015,Action; Comedy,1.50,1,0,,funny,https://movielens.org/movies/133798
133802,Slow West (2015),Slow West,2015,Action; Thriller; Western,4.25,2,0,,tense,https://movielens.org/movies/133802
133832,The Green Inferno (2014),The Green Inferno,2014,Horror; Thriller,3.50,1,0,,tense; dark,https://movielens.org/movies/133832
133867,Barely Lethal (2015),Barely Lethal,2015,Action; Adventure; Comedy,4.50,1,0,,funny,https://movielens.org/movies/133867
133879,Carry On Don't Lose Your Head (1966),Carry On Don't Lose Your Head,1966,Comedy,4.00,1,0,,funny,https://movielens.org/movies/133879
134004,What Love Is (2007),What Love Is,2007,Comedy; Romance,5.00,1,0,,funny; romantic,https://movielens.org/movies/134004
134019,The Monkey King (1964),The Monkey King,1964,Animation,3.50,1,0,,family-friendly,https://movielens.org/movies/134019
134021,5 to 7 (2014),5 to 7,2014,Comedy; Drama; Romance,2.50,1,0,,funny; character-driven; romantic,https://movielens.org/movies/134021
134041,Afonya (1975),Afonya,1975,Comedy; Drama; Romance,4.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/134041
134095,My Love (2006),My Love,2006,Animation; Drama,5.00,1,0,,character-driven; family-friendly,https://movielens.org/movies/134095
134109,Radio Day (2008),Radio Day,2008,Comedy,5.00,1,0,,funny,https://movielens.org/movies/134109
134130,The Martian (2015),The Martian,2015,Adventure; Drama; Sci-Fi,4.00,48,1,smart,character-driven; imaginative,https://movielens.org/movies/134130
134158,Return to Sender (2015),Return to Sender,2015,Thriller,1.50,1,0,,tense,https://movielens.org/movies/134158
134170,Kung Fury (2015),Kung Fury,2015,Action; Comedy; Fantasy; Sci-Fi,3.71,7,3,funny; ridiculous; silly,funny; imaginative; fantastical,https://movielens.org/movies/134170
134184,Elections Day (2007),Elections Day,2007,Comedy,4.50,1,0,,funny,https://movielens.org/movies/134184
134214,Youth (2015),Youth,2015,Drama,3.50,4,0,,character-driven,https://movielens.org/movies/134214
134246,Survivor (2015),Survivor,2015,Action; Thriller,0.50,1,0,,tense,https://movielens.org/movies/134246
134248,Hot Girls Wanted (2015),Hot Girls Wanted,2015,Documentary,3.00,1,0,,real-world,https://movielens.org/movies/134248
134252,That Munchhausen (1979),That Munchhausen,1979,Comedy; Drama; Fantasy,4.50,1,0,,funny; character-driven; fantastical,https://movielens.org/movies/134252
134326,The Taming of the Scoundrel (1980),The Taming of the Scoundrel,1980,Comedy,4.50,1,0,,funny,https://movielens.org/movies/134326
134334,Phir Hera Pheri (2006),Phir Hera Pheri,2006,Comedy,4.50,1,0,,funny,https://movielens.org/movies/134334
134368,Spy (2015),Spy,2015,Action; Comedy; Crime,3.69,16,0,,funny; tense,https://movielens.org/movies/134368
134393,Trainwreck (2015),Trainwreck,2015,Comedy; Romance,3.20,10,0,,funny; romantic,https://movielens.org/movies/134393
134515,BMX Bandits (1983),BMX Bandits,1983,Adventure; Crime; Drama,3.00,1,0,,character-driven; tense,https://movielens.org/movies/134515
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,2014,Documentary,3.00,1,0,,real-world,https://movielens.org/movies/134524
134528,Aloha (2015),Aloha,2015,Comedy; Drama; Romance,0.50,1,0,,funny; character-driven; romantic,https://movielens.org/movies/134528
134775,Dragon Blade (2015),Dragon Blade,2015,Action; Adventure; Drama,2.00,1,0,,character-driven,https://movielens.org/movies/134775
134783,Entourage (2015),Entourage,2015,Comedy,2.00,1,0,,funny,https://movielens.org/movies/134783
134796,Bitter Lake (2015),Bitter Lake,2015,Documentary,5.00,1,0,,real-world,https://movielens.org/movies/134796
134808,No Way Jose (2015),No Way Jose,2015,Comedy,2.00,1,0,,funny,https://movielens.org/movies/134808
134847,Ghost Graduation (2012),Ghost Graduation,2012,Comedy,5.00,1,0,,funny,https://movielens.org/movies/134847
134849,Duck Amuck (1953),Duck Amuck,1953,Animation; Children; Comedy,4.00,1,0,,funny; family-friendly,https://movielens.org/movies/134849
134853,Inside Out (2015),Inside Out,2015,Adventure; Animation; Children; Comedy; Drama; Fantasy,3.81,43,0,,funny; character-driven; family-friendly; fantastical,https://movielens.org/movies/134853
134859,The Wolfpack (2015),The Wolfpack,2015,Documentary,3.50,1,0,,real-world,https://movielens.org/movies/134859
134861,Trevor Noah: African American (2013),Trevor Noah: African American,2013,,2.50,1,0,,general audience,https://movielens.org/movies/134861
134881,Love & Mercy (2014),Love & Mercy,2014,Drama,4.33,3,0,,character-driven,https://movielens.org/movies/134881
135133,The Hunger Games: Mockingjay - Part 2 (2015),The Hunger Games: Mockingjay - Part 2,2015,Adventure; Sci-Fi,3.70,10,7,dystopia; jennifer lawrence; love story; nonsense; politics; rebellion; revolution,imaginative,https://movielens.org/movies/135133
135137,Pixels (2015),Pixels,2015,Action; Comedy; Sci-Fi,2.58,6,0,,funny; imaginative,https://movielens.org/movies/135137
135143,Fantastic Beasts and Where to Find Them (2016),Fantastic Beasts and Where to Find Them,2016,Fantasy,3.68,14,0,,fantastical,https://movielens.org/movies/135143
135198,The Hairdresser (2010),The Hairdresser,2010,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/135198
135216,The Star Wars Holiday Special (1978),The Star Wars Holiday Special,1978,Adventure; Children; Comedy; Sci-Fi,0.50,1,0,,funny; family-friendly; imaginative,https://movielens.org/movies/135216
135288,Mr. Holmes (2015),Mr. Holmes,2015,Drama; Mystery,3.00,1,0,,character-driven,https://movielens.org/movies/135288
135436,The Secret Life of Pets (2016),The Secret Life of Pets,2016,Animation; Comedy,3.07,7,0,,funny; family-friendly,https://movielens.org/movies/135436
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Ghost in the Shell: Stand Alone Complex - The Laughing Man,2005,Action; Animation; Crime; Sci-Fi,3.25,2,0,,tense; family-friendly; imaginative,https://movielens.org/movies/135456
135518,Self/less (2015),Self/less,2015,Action; Mystery; Sci-Fi; Thriller,2.75,2,4,ben kingsley; ethics; immortality; ryan reynolds,tense; imaginative,https://movielens.org/movies/135518
135532,The Last Witch Hunter (2015),The Last Witch Hunter,2015,Action; Adventure; Fantasy,3.33,3,0,,fantastical,https://movielens.org/movies/135532
135534,Krampus (2015),Krampus,2015,Comedy; Fantasy; Horror,3.50,1,0,,funny; fantastical; dark,https://movielens.org/movies/135534
135536,Suicide Squad (2016),Suicide Squad,2016,Action; Crime; Sci-Fi,2.92,12,19,bad story; bad writing; batman; ben affleck; comic book; dc comics; good soundtrack; harley quinn,tense; imaginative,https://movielens.org/movies/135536
135567,Independence Day: Resurgence (2016),Independence Day: Resurgence,2016,Action; Adventure; Sci-Fi,2.38,4,0,,imaginative,https://movielens.org/movies/135567
135569,Star Trek Beyond (2016),Star Trek Beyond,2016,Action; Adventure; Sci-Fi,3.47,15,0,,imaginative,https://movielens.org/movies/135569
135777,Golmaal (2006),Golmaal,2006,Children; Comedy,4.50,1,0,,funny; family-friendly,https://movielens.org/movies/135777
135787,Bruce Lee: A Warrior's Journey (2000),Bruce Lee: A Warrior's Journey,2000,Documentary,3.50,1,0,,real-world,https://movielens.org/movies/135787
135803,Five Element Ninjas (1982),Five Element Ninjas,1982,Action,3.50,1,0,,general audience,https://movielens.org/movies/135803
135815,The Magnificent Ruffians (1979),The Magnificent Ruffians,1979,Action; Drama,4.00,1,0,,character-driven,https://movielens.org/movies/135815
135861,Ted 2 (2015),Ted 2,2015,Comedy,2.78,9,0,,funny,https://movielens.org/movies/135861
135885,Absolutely Anything (2015),Absolutely Anything,2015,Comedy; Sci-Fi,3.00,1,0,,funny; imaginative,https://movielens.org/movies/135885
135887,Minions (2015),Minions,2015,Adventure; Animation; Children; Comedy,3.17,15,0,,funny; family-friendly,https://movielens.org/movies/135887
135937,The Silence of the Hams (1994),The Silence of the Hams,1994,Comedy; Thriller,3.00,1,0,,funny; tense,https://movielens.org/movies/135937
136012,Bloodsport III (1996),Bloodsport III,1996,Action; Thriller,1.50,1,0,,tense,https://movielens.org/movies/136012
136016,The Good Dinosaur (2015),The Good Dinosaur,2015,Adventure; Animation; Children; Comedy; Fantasy,3.00,4,0,,funny; family-friendly; fantastical,https://movielens.org/movies/136016
136018,Black Mass (2015),Black Mass,2015,Crime; Drama,2.50,3,0,,character-driven; tense,https://movielens.org/movies/136018
136020,Spectre (2015),Spectre,2015,Action; Adventure; Crime,3.06,17,0,,tense,https://movielens.org/movies/136020
136024,The Professional: Golgo 13 (1983),The Professional: Golgo 13,1983,Action; Animation; Crime,3.00,1,0,,tense; family-friendly,https://movielens.org/movies/136024
136297,Mortal Kombat: The Journey Begins (1995),Mortal Kombat: The Journey Begins,1995,Action; Animation,0.50,1,0,,family-friendly,https://movielens.org/movies/136297
136305,Sharknado 3: Oh Hell No! (2015),Sharknado 3: Oh Hell No!,2015,Horror; Sci-Fi,1.00,2,0,,imaginative; dark,https://movielens.org/movies/136305
136341,Scooby-Doo! and the Samurai Sword (2009),Scooby-Doo! and the Samurai Sword,2009,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/136341
136353,Scooby-Doo! and the Loch Ness Monster (2004),Scooby-Doo! and the Loch Ness Monster,2004,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/136353
136355,Big Top Scooby-Doo! (2012),Big Top Scooby-Doo!,2012,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/136355
136359,Scooby-Doo Goes Hollywood (1979),Scooby-Doo Goes Hollywood,1979,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/136359
136443,Gabriel Iglesias: Hot and Fluffy (2007),Gabriel Iglesias: Hot and Fluffy,2007,Comedy,1.50,1,0,,funny,https://movielens.org/movies/136443
136445,George Carlin: Back in Town (1996),George Carlin: Back in Town,1996,Comedy,5.00,1,0,,funny,https://movielens.org/movies/136445
136447,George Carlin: You Are All Diseased (1999),George Carlin: You Are All Diseased,1999,Comedy,5.00,1,0,,funny,https://movielens.org/movies/136447
136449,Ghost in the Shell 2.0 (2008),Ghost in the Shell 2.0,2008,Action; Animation; Sci-Fi,3.75,2,0,,family-friendly; imaginative,https://movielens.org/movies/136449
136469,Larry David: Curb Your Enthusiasm (1999),Larry David: Curb Your Enthusiasm,1999,Comedy,5.00,1,0,,funny,https://movielens.org/movies/136469
136471,Kevin Hart: Laugh at My Pain (2011),Kevin Hart: Laugh at My Pain,2011,Comedy; Documentary,3.50,1,0,,funny; real-world,https://movielens.org/movies/136471
136503,Tom and Jerry: Shiver Me Whiskers (2006),Tom and Jerry: Shiver Me Whiskers,2006,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/136503
136511,Jeff Dunham: All Over the Map (2014),Jeff Dunham: All Over the Map,2014,Comedy,2.00,1,0,,funny,https://movielens.org/movies/136511
136540,The FP (2012),The FP,2012,Comedy,4.50,1,0,,funny,https://movielens.org/movies/136540
136556,Kung Fu Panda: Secrets of the Masters (2011),Kung Fu Panda: Secrets of the Masters,2011,Animation; Children,5.00,1,0,,family-friendly,https://movielens.org/movies/136556
136562,Steve Jobs (2015),Steve Jobs,2015,Drama,3.75,6,0,,character-driven,https://movielens.org/movies/136562
136564,Macbeth (2015),Macbeth,2015,Drama,2.50,1,0,,character-driven,https://movielens.org/movies/136564
136598,Vacation (2015),Vacation,2015,Adventure; Comedy,3.42,6,0,,funny,https://movielens.org/movies/136598
136602,Creep (2014),Creep,2014,Horror; Thriller,3.00,2,0,,tense; dark,https://movielens.org/movies/136602
136654,The Face of an Angel (2015),The Face of an Angel,2015,Drama,1.50,1,0,,character-driven,https://movielens.org/movies/136654
136664,Wild Horses (2015),Wild Horses,2015,Crime; Drama,1.00,1,0,,character-driven; tense,https://movielens.org/movies/136664
136666,Search Party (2014),Search Party,2014,Comedy,2.25,2,0,,funny,https://movielens.org/movies/136666
136778,The Squeeze (2015),The Squeeze,2015,Comedy; Drama,2.00,1,0,,funny; character-driven,https://movielens.org/movies/136778
136786,Careful What You Wish For (2015),Careful What You Wish For,2015,Thriller,1.50,1,0,,tense,https://movielens.org/movies/136786
136800,Robot Overlords (2014),Robot Overlords,2014,Action; Adventure; Sci-Fi,1.50,1,0,,imaginative,https://movielens.org/movies/136800
136816,Bad Asses on the Bayou (2015),Bad Asses on the Bayou,2015,Action; Comedy,2.50,1,0,,funny,https://movielens.org/movies/136816
136834,The Eye: Infinity (2005),The Eye: Infinity,2005,Horror,5.00,1,0,,dark,https://movielens.org/movies/136834
136838,Kiss me Kismet (2006),Kiss me Kismet,2006,Comedy; Romance,2.50,1,0,,funny; romantic,https://movielens.org/movies/136838
136840,Da geht noch was! (2013),Da geht noch was!,2013,Comedy; Drama; Romance,3.50,1,0,,funny; character-driven; romantic,https://movielens.org/movies/136840
136850,Villain (1971),Villain,1971,Crime; Drama; Thriller,5.00,1,0,,character-driven; tense,https://movielens.org/movies/136850
136859,The Lovers (2015),The Lovers,2015,Action; Adventure; Romance; Sci-Fi,1.50,1,0,,romantic; imaginative,https://movielens.org/movies/136859
136864,Batman v Superman: Dawn of Justice (2016),Batman v Superman: Dawn of Justice,2016,Action; Adventure; Fantasy; Sci-Fi,2.34,16,9,action; batman; ben affleck; dark; dc comics; gal gadot; superhero; superman,imaginative; fantastical,https://movielens.org/movies/136864
136912,God Loves Caviar (2012),God Loves Caviar,2012,Adventure,2.00,1,0,,general audience,https://movielens.org/movies/136912
136958,Mortuary (1983),Mortuary,1983,Horror,2.00,1,0,,dark,https://movielens.org/movies/136958
137218,April Morning (1988),April Morning,1988,Drama,2.50,1,0,,character-driven,https://movielens.org/movies/137218
137337,Amy (2015),Amy,2015,Documentary,3.50,4,0,,real-world,https://movielens.org/movies/137337
137345,That Demon Within (2014),That Demon Within,2014,Crime; Thriller,2.00,1,0,,tense,https://movielens.org/movies/137345
137517,Carnival Magic (1981),Carnival Magic,1981,Drama; Fantasy,0.50,1,0,,character-driven; fantastical,https://movielens.org/movies/137517
137595,Magic Mike XXL (2015),Magic Mike XXL,2015,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/137595
137857,The Jungle Book (2016),The Jungle Book,2016,Adventure; Drama; Fantasy,3.64,11,0,,character-driven; fantastical,https://movielens.org/movies/137857
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,1993,Action; Adventure; Animation,4.00,1,0,,family-friendly,https://movielens.org/movies/137859
137863,Dragon Ball Z: Resurrection of F (2015),Dragon Ball Z: Resurrection of F,2015,Action; Adventure; Animation; Fantasy,4.00,1,0,,family-friendly; fantastical,https://movielens.org/movies/137863
138036,The Man from U.N.C.L.E. (2015),The Man from U.N.C.L.E.,2015,Action; Adventure; Comedy,3.47,18,2,slick; stylish,funny,https://movielens.org/movies/138036
138186,Sorrow (2015),Sorrow,2015,Crime; Drama; Horror,0.50,1,0,,character-driven; tense; dark,https://movielens.org/movies/138186
138204,7 Days in Hell (2015),7 Days in Hell,2015,Comedy,4.00,2,0,,funny,https://movielens.org/movies/138204
138208,The Walk (2015),The Walk,2015,Adventure; Drama; Thriller,3.00,2,0,,character-driven; tense,https://movielens.org/movies/138208
138210,13 Hours (2016),13 Hours,2016,Drama,3.30,5,0,,character-driven,https://movielens.org/movies/138210
138396,There Will Come a Day (2013),There Will Come a Day,2013,Comedy; Drama,3.50,1,0,,funny; character-driven,https://movielens.org/movies/138396
138546,The Opposite Sex (2014),The Opposite Sex,2014,Comedy,1.50,1,0,,funny,https://movielens.org/movies/138546
138610,The Gallows (2015),The Gallows,2015,Horror; Thriller,1.50,1,0,,tense; dark,https://movielens.org/movies/138610
138632,Tokyo Tribe (2014),Tokyo Tribe,2014,Action; Crime; Drama; Sci-Fi,5.00,1,0,,character-driven; tense; imaginative,https://movielens.org/movies/138632
138702,Feast (2014),Feast,2014,Animation; Children; Comedy; Drama; Romance,3.00,1,0,,funny; character-driven; romantic; family-friendly,https://movielens.org/movies/138702
138798,Joe Dirt 2: Beautiful Loser (2015),Joe Dirt 2: Beautiful Loser,2015,Comedy,0.50,1,0,,funny,https://movielens.org/movies/138798
138835,Return to Treasure Island (1988),Return to Treasure Island,1988,Adventure; Animation; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/138835
138966,Nasu: Summer in Andalusia (2003),Nasu: Summer in Andalusia,2003,Animation,5.00,1,0,,family-friendly,https://movielens.org/movies/138966
139052,Dark Places (2015),Dark Places,2015,Drama; Mystery; Thriller,2.00,1,0,,character-driven; tense,https://movielens.org/movies/139052
139130,Afro Samurai (2007),Afro Samurai,2007,Action; Adventure; Animation; Drama; Fantasy,2.50,1,0,,character-driven; family-friendly; fantastical,https://movielens.org/movies/139130
139157,Massu Engira Maasilamani (2015),Massu Engira Maasilamani,2015,Comedy; Horror; Thriller,4.50,1,0,,funny; tense; dark,https://movielens.org/movies/139157
139385,The Revenant (2015),The Revenant,2015,Adventure; Drama,3.90,31,7,visually appealing; cinematography; leonardo dicarpio; survival; tom hardy; visually striking,character-driven,https://movielens.org/movies/139385
139415,Irrational Man (2015),Irrational Man,2015,Crime; Drama,3.00,1,0,,character-driven; tense,https://movielens.org/movies/139415
139511,Exte: Hair Extensions (2007),Exte: Hair Extensions,2007,Horror,3.00,1,0,,dark,https://movielens.org/movies/139511
139640,Ooops! Noah is Gone... (2015),Ooops! Noah is Gone...,2015,Animation,5.00,1,0,,family-friendly,https://movielens.org/movies/139640
139642,Southpaw (2015),Southpaw,2015,Action; Drama,2.83,6,0,,character-driven,https://movielens.org/movies/139642
139644,Sicario (2015),Sicario,2015,Crime; Drama; Mystery,3.55,11,2,atmospheric; tension,character-driven; tense,https://movielens.org/movies/139644
139655,Goodnight Mommy (Ich seh ich seh) (2014),Goodnight Mommy (Ich seh ich seh),2014,Drama; Fantasy; Horror; Thriller,3.00,1,0,,character-driven; tense; fantastical; dark,https://movielens.org/movies/139655
139717,10 Cent Pistol (2015),10 Cent Pistol,2015,Crime; Thriller,1.25,2,0,,tense,https://movielens.org/movies/139717
139747,Before We Go (2014),Before We Go,2014,Romance,3.50,1,0,,romantic,https://movielens.org/movies/139747
139855,Anomalisa (2015),Anomalisa,2015,Animation; Comedy; Fantasy,3.25,2,0,,funny; family-friendly; fantastical,https://movielens.org/movies/139855
139857,Colonia (2016),Colonia,2016,Thriller,1.50,1,0,,tense,https://movielens.org/movies/139857
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Ghost in the Shell Arise - Border 2: Ghost Whispers,2013,Action; Animation; Sci-Fi; Thriller,2.50,1,0,,tense; family-friendly; imaginative,https://movielens.org/movies/139859
139915,How to Make Love Like an Englishman (2014),How to Make Love Like an Englishman,2014,Comedy; Romance,2.25,2,0,,funny; romantic,https://movielens.org/movies/139915
139994,Fracchia contro Dracula (1985),Fracchia contro Dracula,1985,Comedy; Horror,4.00,1,0,,funny; dark,https://movielens.org/movies/139994
140016,Always Watching: A Marble Hornets Story (2015),Always Watching: A Marble Hornets Story,2015,Horror,2.00,1,0,,dark,https://movielens.org/movies/140016
140038,Madly in Love (1981),Madly in Love,1981,Comedy,4.50,1,0,,funny,https://movielens.org/movies/140038
140110,The Intern (2015),The Intern,2015,Comedy,3.65,13,0,,funny,https://movielens.org/movies/140110
140133,Hollywood Chainsaw Hookers (1988),Hollywood Chainsaw Hookers,1988,Comedy; Horror,5.00,1,0,,funny; dark,https://movielens.org/movies/140133
140162,Love (2015),Love,2015,Drama; Romance,4.50,1,0,,character-driven; romantic,https://movielens.org/movies/140162
140174,Room (2015),Room,2015,Drama,3.56,8,2,moving; touching,character-driven,https://movielens.org/movies/140174
140237,The Runner (2015),The Runner,2015,Drama,2.00,1,0,,character-driven,https://movielens.org/movies/140237
140247,The Gift (2015),The Gift,2015,Drama; Horror,3.25,4,0,,character-driven; dark,https://movielens.org/movies/140247
140265,George Carlin: Jammin' in New York (1992),George Carlin: Jammin' in New York,1992,Comedy,5.00,1,0,,funny,https://movielens.org/movies/140265
140267,The Witch (2015),The Witch,2015,Horror,4.00,1,0,,dark,https://movielens.org/movies/140267
140289,Men & Chicken (2015),Men & Chicken,2015,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/140289
140301,The Escort (2015),The Escort,2015,Comedy; Romance,3.00,1,0,,funny; romantic,https://movielens.org/movies/140301
140359,Doctor Who: The Waters of Mars (2009),Doctor Who: The Waters of Mars,2009,Adventure; Children; Sci-Fi,4.00,4,0,,family-friendly; imaginative,https://movielens.org/movies/140359
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)","Family Guy Presents: Something, Something, Something, Dark Side",2009,Animation; Comedy; Sci-Fi,4.50,1,0,,funny; family-friendly; imaginative,https://movielens.org/movies/140481
140523,"Visit, The (2015)","Visit, The",2015,Comedy; Horror,3.50,1,0,,funny; dark,https://movielens.org/movies/140523
140525,Secret in Their Eyes (2015),Secret in Their Eyes,2015,Crime; Drama; Mystery,1.50,1,0,,character-driven; tense,https://movielens.org/movies/140525
140541,The Electric Hotel (1908),The Electric Hotel,1908,Animation; Comedy; Sci-Fi,4.00,1,0,,funny; family-friendly; imaginative,https://movielens.org/movies/140541
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015,Comedy; Documentary,4.00,1,0,,funny; real-world,https://movielens.org/movies/140561
140627,Battle For Sevastopol (2015),Battle For Sevastopol,2015,Drama; Romance; War,5.00,1,0,,character-driven; romantic,https://movielens.org/movies/140627
140711,American Ultra (2015),American Ultra,2015,Action; Comedy; Sci-Fi; Thriller,2.67,6,0,,funny; tense; imaginative,https://movielens.org/movies/140711
140715,Straight Outta Compton (2015),Straight Outta Compton,2015,Drama,4.21,7,0,,character-driven,https://movielens.org/movies/140715
140725,Cop Car (2015),Cop Car,2015,Crime; Thriller,3.50,2,0,,tense,https://movielens.org/movies/140725
140737,The Lost Room (2006),The Lost Room,2006,Action; Fantasy; Mystery,3.50,1,0,,fantastical,https://movielens.org/movies/140737
140816,Tangerine (2015),Tangerine,2015,Comedy; Drama,4.50,1,0,,funny; character-driven,https://movielens.org/movies/140816
140850,Every Secret Thing (2014),Every Secret Thing,2014,Crime; Drama; Mystery; Thriller,2.00,1,0,,character-driven; tense,https://movielens.org/movies/140850
140852,964 Pinocchio (1991),964 Pinocchio,1991,Horror; Sci-Fi,1.00,1,0,,imaginative; dark,https://movielens.org/movies/140852
140928,Joy (2015),Joy,2015,Comedy; Drama,3.20,5,0,,funny; character-driven,https://movielens.org/movies/140928
140956,Ready Player One,Ready Player One,,Action; Sci-Fi; Thriller,3.50,4,0,,tense; imaginative,https://movielens.org/movies/140956
141004,Victor Frankenstein (2015),Victor Frankenstein,2015,Drama; Horror; Sci-Fi,3.25,2,0,,character-driven; imaginative; dark,https://movielens.org/movies/141004
141131,Guardians (2016),Guardians,2016,,2.50,1,0,,general audience,https://movielens.org/movies/141131
141400,Invincible Shaolin (1978),Invincible Shaolin,1978,Action,4.00,1,0,,general audience,https://movielens.org/movies/141400
141408,Scouts Guide to the Zombie Apocalypse (2015),Scouts Guide to the Zombie Apocalypse,2015,Action; Comedy; Horror,3.75,2,0,,funny; dark,https://movielens.org/movies/141408
141422,Suffragette (2015),Suffragette,2015,Drama,2.50,1,0,,character-driven,https://movielens.org/movies/141422
141513,Fort Tilden (2014),Fort Tilden,2014,Comedy,4.00,1,0,,funny,https://movielens.org/movies/141513
141544,Turbo Kid (2015),Turbo Kid,2015,Action; Adventure; Sci-Fi,3.50,3,0,,imaginative,https://movielens.org/movies/141544
141646,The Unauthorized Saved by the Bell Story (2014),The Unauthorized Saved by the Bell Story,2014,Comedy; Drama,3.50,1,0,,funny; character-driven,https://movielens.org/movies/141646
141668,War Room (2015),War Room,2015,Drama,0.50,1,0,,character-driven,https://movielens.org/movies/141668
141688,Legend (2015),Legend,2015,Crime; Thriller,3.50,2,0,,tense,https://movielens.org/movies/141688
141718,Deathgasm (2015),Deathgasm,2015,Comedy; Horror,5.00,1,0,,funny; dark,https://movielens.org/movies/141718
141749,The Danish Girl (2015),The Danish Girl,2015,Drama,3.75,2,0,,character-driven,https://movielens.org/movies/141749
141799,Cooties (2015),Cooties,2015,Comedy; Horror,3.50,1,0,,funny; dark,https://movielens.org/movies/141799
141810,Autumn Marathon (1979),Autumn Marathon,1979,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/141810
